Time,ID,Behaviour,Zone,Meerkat type,Close_neighbours,Distant_neighbours,Coordinates
677,45,Interact with pup,Sand Area,Adult,{50;42;54},{50;53;42;52;54},[686.5830587410019;71057.67663371563;6417.724064391572]
677,47,Raised Guarding (Vigilant),Mound,Adult,{},{},[-24960.666786085814;59965.55306083709;-22684.185026094317]
677,48,Moving,Around Mound,Adult,{},{},[-16575.59146913886;69078.79439523816;5758.080318633467]
677,50,Interact with pup,Sand Area,Adult,{52;54;45},{45;53;42;52;54},[4227.232895217836;71575.84489691257;7369.456681769341]
677,51,High sitting/standing (Vigilant),Sand Area,Adult,{},{},[-38340.23438388109;66222.86464500427;26136.42815132439]
677,52,Interact with pup,Sand Area,Adult,{50;53;54},{50;45;53;42;54},[5340.660217332654;70392.95018077642;5250.294565901626]
677,53,High sitting/standing (Vigilant),Around Mound,Adult,{52;54},{50;45;42;52;54},[3897.9521021433175;68726.43920014799;2185.312983937096]
677,54,None,Around Mound,Pup,{52;50;53;45},{50;45;53;42;52},[1759.7006618399173;70110.64778375626;4678.925551839173]
678,38,Raised Guarding (Vigilant),Mound,Adult,{},{},[-18031.478367507458;64780.48769398779;-33656.20296040177]
678,42,Interact with pup,Around Mound,Adult,{54;45},{50;45;53;52;54},[-1654.5452099498361;70005.80078923702;4895.083245202899]
678,45,Interact with pup,Sand Area,Adult,{50;42;54},{50;53;42;52;54},[686.5830587410019;71057.67663371563;6417.724064391572]
678,47,Raised Guarding (Vigilant),Mound,Adult,{},{},[-24960.666786085814;59965.55306083709;-22684.185026094317]
678,48,Moving,Around Mound,Adult,{},{},[-12532.328106134199;69243.22673408687;4522.015161881689]
678,50,Interact with pup,Sand Area,Adult,{52;54;45},{45;53;42;52;54},[4227.306971639395;71621.55054938793;7459.0701726563275]
678,51,High sitting/standing (Vigilant),Sand Area,Adult,{},{},[-37266.10918331146;65950.71691131592;21721.366434574127]
678,52,Interact with pup,Sand Area,Adult,{50;53;54},{50;45;53;42;54},[5339.384269908071;70340.67135673761;5159.9434704482555]
678,53,High sitting/standing (Vigilant),Around Mound,Adult,{52;54},{50;45;42;52;54},[3897.9521021433175;68726.43920014799;2185.312983937096]
678,54,None,Around Mound,Pup,{50;45;53;42;52},{50;45;53;42;52},[1758.2708987682126;70160.59849739075;4768.117568425834]
679,38,Raised Guarding (Vigilant),Mound,Adult,{},{},[-18031.478367507458;64780.48769398779;-33656.20296040177]
679,42,Interact with pup,Around Mound,Adult,{48;54;45},{50;45;53;52;48;54},[-1413.1553965434432;70119.01495242119;5167.56169603765]
679,45,Interact with pup,Sand Area,Adult,{50;42;54},{50;53;52;42;48;54},[1031.1440540435724;71071.25711485744;6433.082517005503]
679,47,Raised Guarding (Vigilant),Mound,Adult,{},{},[-24960.666786085814;59965.55306083709;-22684.185026094317]
679,48,Moving,Around Mound,Adult,{42},{53;54;42;45},[-3376.5517966882326;68980.38134619594;2112.009773062542]
679,50,Interact with pup,Sand Area,Adult,{52;45},{45;53;42;52;54},[4227.306971639395;71621.55054938793;7459.0701726563275]
679,51,Moving,Sand Area,Adult,{},{},[-30956.852335453033;67939.22721481323;19718.218299865723]
679,52,Interact with pup,Sand Area,Adult,{50;53;54},{50;45;53;42;54},[5510.593858445995;70294.95437204838;5079.7348541738465]
679,53,Interact with pup,Around Mound,Adult,{52;54},{50;45;52;42;48;54},[3814.1305707590654;69259.27239599824;3111.704522414133]
679,54,None,Around Mound,Pup,{52;53;42;45},{50;45;53;52;42;48},[1589.8980833546957;70156.96676720679;4762.609587165993]
680,38,Raised Guarding (Vigilant),Mound,Adult,{},{},[-18031.478367507458;64780.48769398779;-33656.20296040177]
680,42,Interact with pup,Around Mound,Adult,{54;45},{50;45;53;52;48;54},[-1246.8394295326434;70160.48538205028;5259.1181578133255]
680,45,Interact with pup,Sand Area,Adult,{50;42;54},{50;53;52;42;48;54},[857.0513191706268;71059.89961314201;6423.246286430396]
680,47,Moving,Mound,Adult,{},{},[-24673.552636280656;63131.239359885454;-23728.766563251615]
680,48,Moving,Around Mound,Adult,{52;53},{50;45;53;42;52;54},[5064.84910429921;69010.33668263257;2815.1587669854052]
680,50,Interact with pup,Sand Area,Adult,{52;45},{45;53;52;42;48;54},[4227.306971639395;71621.55054938793;7459.0701726563275]
680,51,Moving,Sand Area,Adult,{},{},[-7113.02990552783;71489.24705153704;11002.650585763156]
680,52,Interact with pup,Sand Area,Adult,{48;50;53;54},{50;45;53;42;48;54},[4997.609861086123;70229.89315885305;4969.745897452347]
680,53,Interact with pup,Around Mound,Adult,{48;52;54},{50;45;52;42;48;54},[2886.8005525795743;69320.06457948685;3248.592040926218]
680,54,None,Around Mound,Pup,{52;53;42;45},{50;45;53;52;42;48},[1413.9647826144937;70214.56122298539;4843.623425248079]
681,38,Raised Guarding (Vigilant),Mound,Adult,{},{},[-18031.478367507458;64780.48769398779;-33656.20296040177]
681,42,High sitting/standing (Vigilant),Around Mound,Adult,{54},{53;51;54},[-1159.2990802042186;70180.35955005884;5263.297020189464]
681,47,Moving,Mound,Adult,{},{},[-16519.71893705614;66967.85205934942;-15469.276445522904]
681,48,Moving,Sand Area,Adult,{51},{51},[8912.321382127702;72468.85238131881;9129.821705579758]
681,51,Interact with pup,Sand Area,Adult,{48},{48;53;42;54},[5186.580746547785;71799.76019851118;7859.830754006747]
681,53,Interact with pup,Around Mound,Adult,{54},{51;42;54},[2803.734804077074;69238.11132729053;3079.4011003747582]
681,54,None,Around Mound,Pup,{53;42},{53;51;42},[1244.8101072185673;70214.59887596965;4840.733063029125]
682,38,Raised Guarding (Vigilant),Mound,Adult,{},{},[-18031.478367507458;64780.48769398779;-33656.20296040177]
682,42,High sitting/standing (Vigilant),Around Mound,Adult,{47;54;45},{50;45;53;47;52;54},[-1159.2990802042186;70180.35955005884;5263.297020189464]
682,45,Interact with pup,Sand Area,Adult,{50;42;54},{50;53;52;42;47;48;54},[688.4434692687937;70980.60179412365;6327.382884465624]
682,47,Moving,Around Mound,Adult,{42},{53;54;42;45},[-3916.9677802654915;69154.41121825576;2764.975526543334]
682,48,Moving,Sand Area,Adult,{},{50;45},[3869.131667061709;73356.38156104088;13079.286553524435]
682,50,Interact with pup,Sand Area,Adult,{45},{45;53;52;42;48;54},[4227.306971639395;71621.55054938793;7459.0701726563275]
682,52,Interact with pup,Sand Area,Adult,{},{50;45;53;42;54},[6698.4387561529875;69884.10433650017;4248.816192522645]
682,53,Interact with pup,Around Mound,Adult,{54},{50;45;42;47;52;54},[2803.734804077074;69238.11132729053;3079.4011003747582]
682,54,None,Around Mound,Pup,{53;42;45},{50;45;53;42;47;52},[1243.0599054363556;70261.40998539329;4926.496383065358]
683,38,Raised Guarding (Vigilant),Mound,Adult,{},{},[-18031.478367507458;64780.48769398779;-33656.20296040177]
683,42,Interact with pup,Around Mound,Adult,{47;54;45},{50;45;53;47;54},[-1159.2990802042186;70180.35955005884;5263.297020189464]
683,45,Interact with pup,Sand Area,Adult,{50;42;54},{50;53;52;42;47;48;54},[692.9187128510093;70894.01802246273;6149.605142235756]
683,47,Interact with pup,Around Mound,Adult,{42;54},{50;45;53;42;54},[-2266.4629265214317;69461.57324427366;3500.3249860936776]
683,48,Moving,Sand Area,Adult,{},{50;45},[972.2173053389415;73233.01605927944;13672.939313694835]
683,50,Interact with pup,Sand Area,Adult,{45},{45;53;52;51;42;47;48;54},[4227.306971639395;71621.55054938793;7459.0701726563275]
683,51,Interact with pup,Sand Area,Adult,{},{52;50},[8026.684496768285;72473.9027241692;9184.603084141389]
683,52,Interact with pup,Sand Area,Adult,{},{50;45;53;51;54},[6874.7289152462035;70053.05350699276;4521.540452958085]
683,53,Interact with pup,Around Mound,Adult,{54},{50;45;42;47;52;54},[2803.734804077074;69238.11132729053;3079.4011003747582]
683,54,None,Around Mound,Pup,{53;47;42;45},{50;45;53;42;47;52},[1074.4446768944617;70255.61786617339;4918.465644911863]
684,38,Raised Guarding (Vigilant),Mound,Adult,{},{},[-18205.23747308366;64774.78475761041;-33671.46925482154]
684,42,Moving,Around Mound,Adult,{54;47},{50;54;53;47},[-54.60955660435138;69213.12342047691;3061.8596111238003]
684,47,Moving,Around Mound,Adult,{42},{50;53;42;54},[-1349.78127723746;68790.1242737472;1842.0511390543543]
684,48,Moving,Sand Area,Adult,{},{},[-3214.8680998012424;73102.20564007759;15055.020530223846]
684,50,Moving,Sand Area,Adult,{54},{53;54;42;47},[315.60288191749714;71453.39643895626;7131.68652716279]
684,51,Moving,Sand Area,Adult,{},{},[10385.767973303795;71929.80118989944;7724.349937558174]
684,53,Moving,Around Mound,Adult,{},{50;54;42;47},[4976.462075809017;68660.40619850159;2220.169328361284]
684,54,None,Around Mound,Pup,{50;42},{50;53;42;47},[898.9249834024813;70265.92211183906;4999.810460621025]
685,38,Moving,Mound,Adult,{},{},[-24728.016673900187;62758.51305518299;-24204.218178320676]
685,42,Moving,Mound,Adult,{45},{52;45},[8833.4034473598;61472.182683736086;-8986.477289535105]
685,45,Moving,Around Mound,Adult,{42},{52;42},[12188.056294679642;62162.37888896465;-8094.149804800749]
685,47,Moving,Mound,Adult,{},{},[-7674.720407872926;64554.25698420778;-21007.867359055206]
685,48,Moving,Right Sticks Area,Adult,{},{51},[24258.93479514122;64053.29355216026;-4772.944592520595]
685,50,Moving,Left Sticks Area,Adult,{},{},[-51138.338144533336;61459.36840914935;-8399.260279372334]
685,51,Moving,Right Sticks Area,Adult,{},{48;52},[19923.884984999895;63748.47362399101;-6178.387575678527]
685,52,Moving,Right Sticks Area,Adult,{},{53;51;42;45},[13480.765291381627;62765.57420383021;-2732.1119166747667]
685,53,Moving,Around Mound,Adult,{},{52},[8608.973463356495;65564.74582076073;-819.128590606153]
685,54,None,Around Mound,Pup,{},{},[898.9249834024813;70265.92211183906;4999.810460621025]
686,38,Moving,Mound,Adult,{},{},[-24645.49457226321;60071.53904244676;-22283.184806222096]
686,42,High sitting/standing (Vigilant),Mound,Adult,{},{45},[6635.266864980571;61070.77451585233;-9658.544422689825]
686,45,High sitting/standing (Vigilant),Around Mound,Adult,{},{52;42},[12025.994239527732;61958.874891687185;-8824.376840456389]
686,47,Raised Guarding (Vigilant),Mound,Adult,{},{},[-4732.624367814045;62032.639477185905;-19731.122972011566]
686,50,High sitting/standing (Vigilant),Left Sticks Area,Adult,{},{},[-53812.329310685396;59195.3401478827;-10693.417810633779]
686,52,Moving,Right Sticks Area,Adult,{},{45},[13028.077056076378;62854.97511124611;-2599.6605467470363]
686,53,Moving,Around Mound,Adult,{54},{54},[4063.1282782172784;69315.17116057873;3206.7931373417377]
686,54,None,Around Mound,Pup,{53},{53},[898.9249834024813;70265.92211183906;4999.810460621025]
687,38,Moving,Mound,Adult,{},{},[-24899.530080884695;59857.6168102622;-22317.28222337365]
687,42,Moving,Mound,Adult,{},{51;45},[7544.54143984057;61249.332476045936;-9434.059103687294]
687,45,Moving,Around Mound,Adult,{51},{52;51;42},[12198.509205112234;62393.96403887123;-7363.971065202728]
687,47,Raised Guarding (Vigilant),Mound,Adult,{},{},[-4732.624367814045;62032.639477185905;-19731.122972011566]
687,50,High sitting/standing (Vigilant),Left Sticks Area,Adult,{},{},[-53812.329310685396;59195.3401478827;-10693.417810633779]
687,51,High sitting/standing (Vigilant),Around Mound,Adult,{45},{52;42;45},[14448.561236023903;62383.999670505524;-7461.383921802044]
687,52,Moving,Around Mound,Adult,{},{51;45},[11986.144308453426;63130.182550124824;-2414.458894473035]
687,53,Interact with pup,Around Mound,Adult,{54},{54},[2959.135558485985;69735.26313614845;4025.02668197453]
687,54,None,Around Mound,Pup,{53},{53},[898.9249834024813;70265.92211183906;4999.810460621025]
688,38,Moving,Mound,Adult,{},{},[-24265.90886181593;60383.71899294853;-22433.278964817524]
688,42,Moving,Around Mound,Adult,{},{52;45},[1014.0126266749576;66799.3548951745;-4221.1824646722525]
688,45,Moving,Around Mound,Adult,{},{52;42},[6952.84805500228;65344.41764920205;-2125.224531779997]
688,47,Moving,Mound,Adult,{},{},[-2761.057416868396;65541.18245017529;-11816.131459482014]
688,50,High sitting/standing (Vigilant),Left Sticks Area,Adult,{},{},[-53812.329310685396;59195.3401478827;-10693.417810633779]
688,51,High sitting/standing (Vigilant),Around Mound,Adult,{},{},[14448.561236023903;62383.999670505524;-7461.383921802044]
688,52,Moving,Around Mound,Adult,{53;54},{53;54;42;45},[1326.7079152369406;68536.20181966573;1679.8745410937117]
688,53,Interact with pup,Around Mound,Adult,{52;54},{52;54},[2627.533899910515;69539.10440657288;3669.6911613624543]
688,54,None,Around Mound,Pup,{52;53},{52;53},[898.9249834024813;70265.92211183906;4999.810460621025]
689,38,Moving,Mound,Adult,{},{},[-23941.23639550805;64008.896254353225;-23786.59980759397]
689,42,Moving,Around Mound,Adult,{},{52;53;54;47},[-4074.4467407073826;69099.92851662636;2591.8602640405297]
689,45,Interact with pup,Sand Area,Adult,{53},{52;53;54;47},[5921.513024138287;69565.7972252965;3786.991305420175]
689,47,Moving,Around Mound,Adult,{53},{45;53;42;52;54},[1067.6523366653128;67620.49709607661;-702.8904317010893]
689,50,High sitting/standing (Vigilant),Left Sticks Area,Adult,{},{},[-53812.329310685396;59195.3401478827;-10693.417810633779]
689,51,High sitting/standing (Vigilant),Around Mound,Adult,{},{},[14448.561236023903;62383.999670505524;-7461.383921802044]
689,52,Interact with pup,Around Mound,Adult,{53;54},{45;53;42;47;54},[752.497987922281;69781.33986511827;4119.781257214025]
689,53,Interact with pup,Around Mound,Adult,{52;47;54;45},{45;42;47;52;54},[3317.147789963521;68803.90264672041;2247.1524310060777]
689,54,None,Around Mound,Pup,{52;53},{45;53;42;47;52},[898.9249834024813;70265.92211183906;4999.810460621025]
690,38,Moving,Mound,Adult,{},{},[-16513.226687714458;66953.47659951448;-15717.652223229408]
690,42,Interact with pup,Around Mound,Adult,{47},{52;53;54;47},[-3945.749675163999;69327.4314738065;3270.837167132413]
690,45,Interact with pup,Sand Area,Adult,{52;53;54},{52;53;54;47},[4142.811356693506;70267.2096131444;5028.378220614046]
690,47,Interact with pup,Around Mound,Adult,{52;42},{45;53;42;52;54},[-1842.5450369999744;68770.09746950865;1660.3741478356533]
690,50,High sitting/standing (Vigilant),Left Sticks Area,Adult,{},{},[-53812.329310685396;59195.3401478827;-10693.417810633779]
690,51,High sitting/standing (Vigilant),Around Mound,Adult,{},{},[14448.561236023903;62383.999670505524;-7461.383921802044]
690,52,Interact with pup,Around Mound,Adult,{47;54;45},{45;53;42;47;54},[414.19655351585243;69759.75954957306;4107.952805975918]
690,53,Interact with pup,Around Mound,Adult,{45},{45;42;47;52;54},[3733.394007261144;68496.41826807708;1760.434863999486]
690,54,None,Around Mound,Pup,{52;45},{45;53;42;47;52},[898.9249834024813;70265.92211183906;4999.810460621025]
691,42,High sitting/standing (Vigilant),Around Mound,Adult,{},{47},[-8434.966720623896;69191.84314534068;3291.5634502265602]
691,45,Interact with pup,Sand Area,Adult,{53;54},{52;53;54;47},[4568.521246700082;70179.81156987697;4868.011161138304]
691,47,Interact with pup,Around Mound,Adult,{52;54},{45;53;42;52;54},[-2073.2589735374786;69252.21909362078;2996.2194391642697]
691,50,High sitting/standing (Vigilant),Left Sticks Area,Adult,{},{},[-53812.329310685396;59195.3401478827;-10693.417810633779]
691,51,Moving,Around Mound,Adult,{},{},[14369.75602758117;62384.906197387725;-7385.14647585433]
691,52,Interact with pup,Around Mound,Adult,{54;47},{53;47;54;45},[249.22274770773947;69700.81533527374;4017.382645862177]
691,53,Interact with pup,Around Mound,Adult,{45},{52;47;54;45},[3730.9182706081774;68792.75135630369;2263.108542356873]
691,54,None,Around Mound,Pup,{52;47;45},{52;53;47;45},[898.9249834024813;70265.92211183906;4999.810460621025]
692,38,Interact with pup,Around Mound,Adult,{52;54;47},{45;42;47;52;54},[-2092.4578650253825;70107.75516411662;5142.867962732911]
692,42,High sitting/standing (Vigilant),Around Mound,Adult,{},{38},[-8597.319888368249;69107.51058495045;3284.1712999604642]
692,45,High sitting/standing (Vigilant),Sand Area,Adult,{},{52;54;38;47},[5329.575596027076;69753.30133211613;4107.646746136248]
692,47,Interact with pup,Around Mound,Adult,{52;38;54},{52;54;38;45},[-409.55086555541493;69428.46610915661;3561.501754902303]
692,50,Moving,Left Sticks Area,Adult,{},{},[-54198.668732866645;59635.1775334999;-9591.222344031557]
692,51,Moving,Right Sticks Area,Adult,{},{},[17131.149674080312;63108.597298011184;-7179.749510331079]
692,52,Interact with pup,Around Mound,Adult,{54;38;47},{47;54;38;45},[754.9268803430023;69745.11675657332;4032.3030895050615]
692,54,None,Around Mound,Pup,{52;38;47},{52;47;38;45},[898.9249834024813;70265.92211183906;4999.810460621025]
693,38,Interact with pup,Around Mound,Adult,{52;54},{45;53;42;52;54},[-2175.2537803072482;70094.62764461339;5056.3688391670585]
693,42,Moving,Around Mound,Adult,{},{38},[-7841.081918780226;69219.16287698597;3313.503034239402]
693,45,High sitting/standing (Vigilant),Sand Area,Adult,{53},{52;53;38;54},[5497.779194921255;69738.84132432938;4114.315720498562]
693,50,Moving,Left Sticks Area,Adult,{},{},[-52176.770518857986;61378.97410570085;-7942.368770109955]
693,51,Moving,Right Sticks Area,Adult,{},{},[25654.092126348987;63594.904530067;-5967.10094277747]
693,52,Interact with pup,Around Mound,Adult,{53;38;54},{53;54;38;45},[1265.2630908617284;69702.44766959548;3967.137293350883]
693,53,Interact with pup,Around Mound,Adult,{52;54;45},{52;54;38;45},[3385.0848598536104;69415.70164972544;3438.3920662719756]
693,54,None,Around Mound,Pup,{52;53;38},{52;53;38;45},[898.9249834024813;70265.92211183906;4999.810460621025]
694,42,Moving,Sand Area,Adult,{52;54},{52;53;54;45},[-1354.5050045624375;70398.92227458954;5780.891556791961]
694,45,High sitting/standing (Vigilant),Sand Area,Adult,{53},{52;53;42;54},[5497.779194921255;69738.84132432938;4114.315720498562]
