Time,ID,Behaviour,Zone,Meerkat type,Close_neighbours,Distant_neighbours,Coordinates
506,69,High sitting/standing (Vigilant),Foraging,Adult,{},{},[24214.2280652076;39458.964589215815;-23992.783116612583]
507,41,Low sitting/standing (stationary),Foraging,Adult,{60},{60},[13586.210942341946;43184.2003229931;-18278.9498226773]
507,60,Low sitting/standing (stationary),Foraging,Adult,{41},{41},[15288.086435137317;43660.26505828649;-17442.96951335296]
507,69,High sitting/standing (Vigilant),Foraging,Adult,{},{},[24214.2280652076;39458.964589215815;-23992.783116612583]
508,41,High sitting/standing (Vigilant),Foraging,Adult,{60},{60},[13642.940731613897;43179.23416889459;-18289.180580718443]
508,60,Low sitting/standing (stationary),Foraging,Adult,{41},{41},[15347.505747318268;43658.899423241615;-17452.225066900253]
508,69,High sitting/standing (Vigilant),Foraging,Adult,{},{},[24104.28877672553;39486.47021538019;-24038.330301061273]
509,41,High sitting/standing (Vigilant),Foraging,Adult,{60},{60},[13699.095924794674;43177.78940141201;-18297.991097152233]
509,60,Low sitting/standing (stationary),Foraging,Adult,{41},{41},[15411.122132584453;43678.10296460986;-17472.290058888495]
509,69,High sitting/standing (Vigilant),Foraging,Adult,{},{},[24025.235731124878;39565.745357871056;-23989.93798573315]
510,41,High sitting/standing (Vigilant),Foraging,Adult,{60},{60},[13699.095924794674;43177.78940141201;-18297.991097152233]
510,60,Low sitting/standing (stationary),Foraging,Adult,{41},{41},[15595.1571487654;43712.0409097299;-17578.46736434102]
510,69,High sitting/standing (Vigilant),Foraging,Adult,{},{},[24065.320562705398;39632.443120360374;-23843.94156561792]
511,41,High sitting/standing (Vigilant),Foraging,Adult,{60},{60;57},[13699.095924794674;43177.78940141201;-18297.991097152233]
511,57,High sitting/standing (Vigilant),Foraging,Adult,{},{41},[7033.416515329853;43006.60981282592;-16566.50028845668]
511,60,Low sitting/standing (stationary),Foraging,Adult,{41},{41},[15713.076602779329;43716.91183385253;-17601.90398606658]
511,69,High sitting/standing (Vigilant),Foraging,Adult,{},{},[24034.045002520084;39687.56102448702;-23735.248470425606]
512,41,High sitting/standing (Vigilant),Foraging,Adult,{60},{60;57},[13706.542240351439;43191.05775260925;-18246.326281547546]
512,57,High sitting/standing (Vigilant),Foraging,Adult,{},{41},[7467.365174338222;43036.4808639884;-16703.12506787479]
512,60,High sitting/standing (Vigilant),Foraging,Adult,{41},{41},[15460.428573206067;43674.62593045831;-17599.89061266184]
512,69,Moving,Foraging,Adult,{},{},[23467.355766663328;40322.93521632627;-22932.678056214005]
513,41,High sitting/standing (Vigilant),Foraging,Adult,{60},{60;57},[13716.672022685409;43205.30186134577;-18193.002691708505]
513,57,High sitting/standing (Vigilant),Foraging,Adult,{},{41;60},[8088.880185548216;43246.846957057714;-16527.821767896414]
513,60,High sitting/standing (Vigilant),Foraging,Adult,{41},{41;57},[15460.428573206067;43674.62593045831;-17599.89061266184]
513,69,Low sitting/standing (stationary),Foraging,Adult,{},{},[24763.40502667427;40146.0395282805;-21886.243369594216]
514,41,High sitting/standing (Vigilant),Foraging,Adult,{60;67},{60;67},[13727.233601108193;43222.47448152304;-18138.898966766894]
514,60,High sitting/standing (Vigilant),Foraging,Adult,{41;67},{41;67},[15460.428573206067;43674.62593045831;-17599.89061266184]
514,67,Moving,Foraging,Adult,{41;60},{41;60},[12972.281214743853;42911.00383025408;-19022.86944001913]
515,41,High sitting/standing (Vigilant),Foraging,Adult,{},{},[13968.962058126926;43248.701671630144;-18133.86708626896]
516,41,High sitting/standing (Vigilant),Foraging,Adult,{},{},[14375.391973376274;43260.98548038304;-18214.95789398998]
516,72,Moving,Background,Adult,{},{},[59590.83235544711;39125.99784747511;-18551.971241038293]
517,41,High sitting/standing (Vigilant),Foraging,Adult,{},{},[14559.130870603025;43293.27448261529;-18260.86769168079]
519,76,Foraging,Foraging,Adult,{},{},[18046.351290881634;43303.97186322883;-18758.0232061781]
520,76,Foraging,Foraging,Adult,{},{},[19003.941001087427;43282.36048364639;-18882.909936904907]
521,76,Moving,Foraging,Adult,{},{},[23512.649120779708;40292.646607887;-22932.232195762917]
523,77,Moving,Foraging,Adult,{},{},[24192.361295863986;39739.835485711694;-23425.820556379855]
531,78,High sitting/standing (Vigilant),Foraging,Adult,{},{},[24115.74097887799;39610.7290116325;-23846.796692728996]
532,78,High sitting/standing (Vigilant),Foraging,Adult,{},{},[24055.4576837942;39617.14525490999;-23897.423827789724]
533,78,High sitting/standing (Vigilant),Foraging,Adult,{},{},[24055.4576837942;39617.14525490999;-23897.423827789724]
534,78,High sitting/standing (Vigilant),Foraging,Adult,{},{},[24055.4576837942;39617.14525490999;-23897.423827789724]
535,78,High sitting/standing (Vigilant),Foraging,Adult,{},{},[24107.033351540565;39595.07540935278;-23900.271738693118]
536,78,High sitting/standing (Vigilant),Foraging,Adult,{},{},[24055.4576837942;39617.14525490999;-23897.423827789724]
537,78,Moving,Foraging,Adult,{},{},[23801.537901636213;39826.28658872098;-23612.10210385546]
540,78,Moving,Foraging,Adult,{},{},[15363.42822034657;43595.61609661579;-17675.76054775715]
541,78,High sitting/standing (Vigilant),Foraging,Adult,{},{},[14657.950545043685;43661.195383984596;-17209.35849077627]
542,78,High sitting/standing (Vigilant),Foraging,Adult,{},{},[14682.980456344783;43709.64166969061;-17110.250170186162]
543,78,Foraging,Foraging,Adult,{},{},[14630.799327716231;43842.65366023779;-16905.054328650236]
543,81,Moving,Background,Adult,{},{},[55151.04356153309;39212.80502233654;-19408.705286368728]
544,78,Foraging,Foraging,Adult,{},{},[14630.799327716231;43842.65366023779;-16905.054328650236]
545,78,Foraging,Foraging,Adult,{},{},[14735.269697517157;43807.89121822268;-16912.894785229117]
546,78,Foraging,Foraging,Adult,{},{},[14735.269697517157;43807.89121822268;-16912.894785229117]
547,78,High sitting/standing (Vigilant),Foraging,Adult,{},{},[14678.565685153008;43811.68205855787;-16904.80323650688]
548,78,Moving,Foraging,Adult,{},{},[14735.269697517157;43807.89121822268;-16912.894785229117]
549,78,Moving,Foraging,Adult,{},{},[14858.903361123055;43710.992171257734;-17142.2096792683]
550,78,Moving,Foraging,Adult,{},{},[14844.759327462874;43684.90333341807;-17189.63782369159]
551,78,Moving,Foraging,Adult,{},{},[14785.813920378685;43680.356714725494;-17178.31307554245]
552,78,Moving,Foraging,Adult,{},{},[14770.437179717235;43653.79949509725;-17225.496182106435]
552,84,High sitting/standing (Vigilant),Background,Adult,{},{},[37888.7882297039;38231.15902709961;-21951.752427369356]
553,78,Moving,Foraging,Adult,{},{},[14757.732200075872;43628.756068404764;-17275.609900232404]
553,84,High sitting/standing (Vigilant),Background,Adult,{},{},[38034.003778100014;38223.4867323637;-21985.332523852587]
554,78,Moving,Foraging,Adult,{},{},[14881.472910425626;43650.58067750186;-17304.069783536717]
554,84,High sitting/standing (Vigilant),Background,Adult,{},{},[38034.003778100014;38223.4867323637;-21985.332523852587]
555,78,High sitting/standing (Vigilant),Foraging,Adult,{},{},[15242.180656263605;43685.89861432463;-17383.619812395424]
555,84,High sitting/standing (Vigilant),Background,Adult,{},{},[37908.35046971589;38252.440766468644;-21903.205255206674]
556,78,High sitting/standing (Vigilant),Foraging,Adult,{},{},[15265.418501250446;43722.33006017655;-17280.275652188808]
556,84,High sitting/standing (Vigilant),Background,Adult,{},{85},[37646.428752720356;38295.05062171817;-21790.2580807209]
556,85,Moving,Background,Adult,{},{84},[29888.815003700554;39149.41308615357;-22068.680824019015]
557,78,High sitting/standing (Vigilant),Foraging,Adult,{85},{85},[15446.34193789959;43742.720195770264;-17321.502212285995]
557,85,Moving,Foraging,Adult,{78},{78},[15948.492756932974;42669.226517021656;-20293.83315446973]
558,78,High sitting/standing (Vigilant),Foraging,Adult,{},{86},[15625.402834247798;43762.74051474035;-17418.948453120887]
558,86,Moving,Foraging,Adult,{},{78},[19694.17767137289;43094.941979408264;-19266.219011887908]
559,78,High sitting/standing (Vigilant),Foraging,Adult,{86},{86},[15733.162224449217;43751.33794179559;-17497.562510937452]
559,86,Foraging,Foraging,Adult,{78},{78},[18343.08925175108;43299.36936318502;-18815.69928742014]
560,78,High sitting/standing (Vigilant),Foraging,Adult,{86},{86},[15747.226633669809;43573.08117672801;-17979.89618851617]
560,86,Foraging,Foraging,Adult,{78},{78},[18293.310841538012;43411.03761173785;-18479.899575665593]
561,78,High sitting/standing (Vigilant),Foraging,Adult,{86},{86},[15596.536193229258;43620.52397766709;-17848.482609696686]
561,86,Foraging,Foraging,Adult,{78},{78},[18322.757827380672;43460.46288896352;-18320.63339072466]
562,86,Low sitting/standing (stationary),Foraging,Adult,{},{},[18523.418606279418;43296.0727188997;-18852.200740579516]
563,78,Moving,Waiting Area,Adult,{},{},[18947.570772442967;50354.2973386161;-9542.801427736878]
563,85,Low sitting/standing (stationary),Foraging,Adult,{},{},[5765.71223044768;42916.06497244537;-15934.194725349545]
563,86,Moving,Waiting Area,Adult,{},{},[21941.481225550175;47393.97577881813;-17542.947457015514]
564,78,High sitting/standing (Vigilant),Waiting Area,Adult,{},{86},[25888.447531692684;50888.7010127604;-6682.89521272108]
564,85,Low sitting/standing (stationary),Foraging,Adult,{},{},[5670.237662404776;42958.143266260624;-15876.675163127482]
564,86,High sitting/standing (Vigilant),Waiting Area,Adult,{},{78},[30920.288235396147;50078.35236796737;-9092.100460752845]
565,78,High sitting/standing (Vigilant),Waiting Area,Adult,{},{86},[26332.216377735138;50896.016241550446;-6616.506629884243]
565,85,Low sitting/standing (stationary),Foraging,Adult,{},{},[5678.932705760002;42984.675285577774;-15829.73439386487]
565,86,High sitting/standing (Vigilant),Waiting Area,Adult,{},{78},[30588.816747743636;49979.2965840362;-9495.111512644216]
566,78,High sitting/standing (Vigilant),Waiting Area,Adult,{},{86},[26545.68105312437;50892.460532292724;-6648.471384100616]
566,85,Low sitting/standing (stationary),Foraging,Adult,{},{},[5584.066151218489;43035.389634892344;-15775.718972168863]
566,86,High sitting/standing (Vigilant),Waiting Area,Adult,{},{78},[29820.47447373718;50103.634093571454;-9649.60288192518]
567,78,Moving,Waiting Area,Adult,{},{86},[39270.65885415301;50467.06551884487;-2472.038465201389]
567,85,Low sitting/standing (stationary),Foraging,Adult,{},{},[5594.705235384405;43059.234311234206;-15726.480555727147]
567,86,Moving,Waiting Area,Adult,{},{78},[34939.105468034744;50243.58808726072;-6306.424912057817]
568,78,Moving,Background,Adult,{},{},[63729.265096366405;41378.58275026083;-6264.762651115656]
569,86,Moving,Background,Adult,{},{},[64358.52182127535;41803.72401154041;-4971.290817173198]
571,87,High sitting/standing (Vigilant),Background,Adult,{},{},[37460.224685400724;38257.31109634042;-21854.1126357615]
572,87,High sitting/standing (Vigilant),Background,Adult,{},{},[37460.224685400724;38257.31109634042;-21854.1126357615]
573,87,High sitting/standing (Vigilant),Background,Adult,{},{},[37546.90468817949;38268.88271647692;-21819.095253288746]
574,87,High sitting/standing (Vigilant),Background,Adult,{},{},[37531.48940402269;38251.60085949302;-21870.006237939]
575,87,High sitting/standing (Vigilant),Background,Adult,{},{},[37696.64450471476;38266.46025649831;-21916.489009989426]
576,87,High sitting/standing (Vigilant),Background,Adult,{},{},[37960.767570734024;38227.49372410774;-21968.791252970695]
577,87,High sitting/standing (Vigilant),Background,Adult,{},{},[38228.58402347565;38189.260603904724;-22021.517376422882]
580,89,Moving,Background,Adult,{},{},[58868.011971235275;39048.4817892313;-19129.756918489933]
589,93,High sitting/standing (Vigilant),Background,Adult,{},{},[56463.92710593343;39049.13265395537;-20064.59776729159]
599,94,Moving,Background,Adult,{},{},[38633.32335267216;38216.579725921154;-21884.541948840022]
600,94,Moving,Background,Adult,{},{},[36918.365525484085;38321.76704740524;-21679.248450160027]
603,96,Moving,Background,Adult,{},{},[56130.31985193491;39022.86670422554;-20198.26626959443]
604,94,Moving,Foraging,Adult,{},{},[22282.078292526305;40458.78095754236;-23947.205491691828]
604,95,High sitting/standing (Vigilant),Background,Adult,{},{},[37905.798558712006;38328.6612611115;-21803.95548735559]
605,94,Moving,Foraging,Adult,{},{},[19157.140267163515;42176.49773782492;-21388.824601635337]
606,94,Moving,Foraging,Adult,{95},{95},[16082.395007727668;42478.88770168275;-20733.89311168343]
606,95,Moving,Foraging,Adult,{94},{94},[17630.796573877335;42898.28609801829;-19687.180101312697]
607,94,Moving,Foraging,Adult,{},{},[12003.320338489488;43031.207075186074;-18710.927865419537]
608,94,Foraging,Foraging,Adult,{},{},[12557.06659251079;43169.97644405067;-18086.971579179168]
609,94,Foraging,Foraging,Adult,{},{},[13184.666453957558;43176.06165492535;-18203.7332098186]
609,97,Moving,Background,Adult,{},{},[36105.016454547644;38576.24228331447;-21312.76647913456]
610,94,Foraging,Foraging,Adult,{},{98},[13636.18427400291;43268.994890749454;-18020.74665734172]
610,97,Moving,Background,Adult,{},{},[34226.89086904749;39128.577952735126;-20347.173638774082]
610,98,Moving,Foraging,Adult,{},{94},[17663.53161290288;43378.965394735336;-18587.389387100935]
611,94,Foraging,Foraging,Adult,{},{98},[13644.542207820341;43281.48583803326;-17966.433433942497]
611,97,Moving,Background,Adult,{},{},[30545.7245875597;39853.05661153793;-19670.047354102135]
611,98,Foraging,Foraging,Adult,{},{94},[17837.888876594603;43365.34113326669;-18617.349073179066]
612,94,Foraging,Foraging,Adult,{},{98},[13480.376394957304;43286.87017047405;-17878.92334973812]
612,98,Foraging,Foraging,Adult,{},{94},[17782.441195916384;43373.6556866765;-18609.075018793344]
613,94,Foraging,Foraging,Adult,{},{98},[13332.763470113277;43330.08031749725;-17749.50397592783]
613,98,Foraging,Foraging,Adult,{},{94},[17724.508247226477;43377.08896893263;-18598.70284305513]
614,94,Foraging,Foraging,Adult,{},{98},[13332.763470113277;43330.08031749725;-17749.50397592783]
614,98,Foraging,Foraging,Adult,{},{94},[17663.53161290288;43378.965394735336;-18587.389387100935]
615,94,Foraging,Foraging,Adult,{},{98},[13332.763470113277;43330.08031749725;-17749.50397592783]
615,98,Foraging,Foraging,Adult,{},{94},[17663.53161290288;43378.965394735336;-18587.389387100935]
616,94,Foraging,Foraging,Adult,{},{98},[13332.763470113277;43330.08031749725;-17749.50397592783]
616,98,Foraging,Foraging,Adult,{},{94},[17663.53161290288;43378.965394735336;-18587.389387100935]
616,99,High sitting/standing (Vigilant),Foraging,Adult,{},{},[24095.504809696227;39469.33588192612;-24090.597598101944]
617,94,Foraging,Foraging,Adult,{},{98},[13332.763470113277;43330.08031749725;-17749.50397592783]
617,98,Foraging,Foraging,Adult,{},{94;99},[17663.53161290288;43378.965394735336;-18587.389387100935]
617,99,Moving,Foraging,Adult,{},{98},[23188.115814104676;40706.66311573982;-22652.19701588154]
618,94,Foraging,Foraging,Adult,{99},{99;98},[13332.763470113277;43330.08031749725;-17749.50397592783]
618,98,Foraging,Foraging,Adult,{99},{94;99},[17663.53161290288;43378.965394735336;-18587.389387100935]
618,99,Moving,Foraging,Adult,{94;98},{94;98},[16137.785013645887;42581.41889941692;-20480.798581182957]
619,94,Foraging,Foraging,Adult,{99},{99;98},[13332.763470113277;43330.08031749725;-17749.50397592783]
619,98,Foraging,Foraging,Adult,{},{94;99},[17663.53161290288;43378.965394735336;-18587.389387100935]
619,99,Moving,Foraging,Adult,{94},{94;98},[12197.513090517372;43671.079997986555;-16773.035397693515]
620,94,Foraging,Foraging,Adult,{},{98},[13332.763470113277;43330.08031749725;-17749.50397592783]
620,98,Foraging,Foraging,Adult,{},{94},[17663.53161290288;43378.965394735336;-18587.389387100935]
621,94,Foraging,Foraging,Adult,{},{100},[13332.763470113277;43330.08031749725;-17749.50397592783]
621,100,Moving,Waiting Area,Adult,{},{94},[18054.4963240847;45727.935973614454;-16837.261263623834]
622,94,Foraging,Foraging,Adult,{98},{99;98},[13332.763470113277;43330.08031749725;-17749.50397592783]
622,98,Foraging,Foraging,Adult,{94},{94;99;100},[17031.132222890854;43423.64704602212;-18416.000192467123]
622,99,Moving,Waiting Area,Adult,{},{94;98},[11227.809436168522;47756.027158260345;-16260.835342399776]
622,100,Moving,Waiting Area,Adult,{},{98},[22135.799665033817;48904.34122288227;-16475.732853591442]
623,98,Foraging,Foraging,Adult,{},{99;100},[17031.132222890854;43423.64704602212;-18416.000192467123]
623,99,Moving,Waiting Area,Adult,{100},{100;98},[15801.906286910176;49249.15478974581;-15711.443400025368]
623,100,Moving,Waiting Area,Adult,{99},{99;98},[18186.37828347273;48282.2536547333;-17160.599648045376]
